SampleID,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales,k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales,k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname,k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales
T2D-050,0.0,0.0,0.0,0.0,1.57239,1.0664300000000002,0.0,45.54021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19596000000000002,32.64605,0.19007,2.7244099999999998,0.0292,0.0,0.0,0.0,0.0,0.0,0.19121,0.0,0.0,1.0657999999999999,0.0,0.0,0.0,0.0,0.0,2.47347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.304730000000001,0.0
T2D-051,0.0,0.0,0.0,0.0,0.049980000000000004,0.42233,0.0,54.66780999999998,0.00677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45153000000001,0.39627000000000007,0.00605,0.0,0.0,0.0,0.0,0.0,0.0,0.25353000000000003,0.0,0.0,0.13535,0.0,0.0,0.0,0.0,0.0,0.91024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70015,0.0
T2D-052,0.0,0.0,0.0,0.00624,41.80253,0.23392,0.0,5.145300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231680000000001,43.954119999999996,0.01117,3.85468,0.0,0.0,0.0,0.0,0.0,0.0,0.5658799999999999,0.0054399999999999995,0.0,0.01906,0.0,0.011859999999999999,0.0,0.0,0.0,0.15172,0.0,0.006409999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-053,0.13103,0.0,0.0,0.00263,5.72647,0.35996999999999996,0.0,28.697600000000012,0.0,0.0,0.01009,0.0,0.0,0.0,0.0,0.8820699999999999,39.645019999999995,0.08049,21.723300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.34048,0.0,0.0,0.17013,0.0,0.0,0.0,0.0,0.0,0.75631,0.0,1.4743700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-054,0.0,0.0,0.0,0.0,0.01016,0.09625,0.0,82.56344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06377,8.66058,0.16052000000000002,0.004379999999999999,2.12252,0.0,0.0,0.0,0.0,0.0,3.32359,0.0,0.0,0.52478,0.0,0.0,0.0,0.0,0.0,2.37412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584,0.0
T2D-055,0.0,0.0,0.0,0.0,1.5488,0.10189,0.0,60.622249999999994,0.0,0.0,0.0,0.0,0.007679999999999999,0.0,0.0,0.00715,36.27786,0.29659,0.06756000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.51226,0.0,0.0,0.27227999999999997,0.0,0.0,0.0,0.0,0.0,0.17333,0.0,0.11237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-056,0.0,0.0,0.00418,0.0,9.765059999999998,2.2080599999999997,0.0,41.78462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98967,41.236439999999995,0.09061000000000001,0.70773,0.0,0.0,0.0,0.0,0.0,0.0,0.34365000000000007,0.0,0.0,0.58908,0.0,0.0,0.0,0.0,0.0,0.26164,0.0,0.01931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-057,0.0,0.0,0.0,0.0,24.625570000000007,0.72699,0.0,26.08341,0.00491,0.0,0.0007599999999999999,0.0,0.0,0.0,0.0,2.44361,11.42333,0.01853,3.52065,0.0,0.0,0.0,0.0,0.0,0.0,0.65198,0.0,0.0,0.65002,0.01662,0.0,0.0,0.0,0.0,29.833619999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-058,0.0,0.0,0.0,0.00216,9.57987,0.45729,0.0,52.99442000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11606,26.031479999999995,0.8373900000000001,1.2536399999999999,0.0113,0.0,0.0,0.0,0.0,0.0,0.24961000000000003,0.0,0.18953,0.7479699999999999,0.0,0.0,0.0,0.0,0.0,3.6999,0.0,2.5996099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.22974,0.0
T2D-059,0.0,0.0,0.0,0.0,0.24126999999999998,0.49282000000000004,0.0,73.90621999999998,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.01965,16.55056,0.1494,3.4535,0.016319999999999998,0.0,0.0,0.0,0.0,0.0,1.45605,0.0,0.0,1.30732,0.01605,0.0,0.0,0.0,0.0,2.3846800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.0
T2D-060,0.0,0.0,0.0,0.0,0.38282,3.28142,0.0,27.805659999999996,0.0,0.0,0.01567,0.0,0.0,0.0,0.00209,0.62738,56.09222,2.14628,5.6772,0.8248700000000001,0.0,0.0,0.0,0.0,0.0,0.19821,0.0,0.0,0.59748,0.0,0.04138,0.0,0.0,0.0,2.29372,0.0,0.00775,0.0,0.0,0.0,0.0,0.0,0.0,0.0058200000000000005,0.0
T2D-062,0.0,0.0,0.0,0.00458,1.44477,0.8459800000000001,0.0,43.95804000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29488000000000003,50.29148,0.06123000000000001,0.50715,0.0,0.0,0.0,0.0,0.0,0.0,0.22285,0.0,0.03771,0.58164,0.0,0.0,0.0,0.0,0.0,0.17817000000000002,0.0,0.58925,0.0,0.0,0.0,0.0,0.0,0.0,0.9822299999999999,0.0
T2D-063,0.0,0.0,0.0,0.058870000000000006,2.00724,0.19974,0.0,63.40793000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48300000000000004,27.43819,0.08752,0.03058,0.0,0.0,0.0,0.0,0.0,0.0,0.76088,0.0,0.0,0.9483199999999999,0.0,0.0,0.0,0.0,0.0,4.427859999999999,0.0,0.14989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-064,0.92517,0.0,0.0,0.0,0.007809999999999999,0.18999999999999997,0.0,59.67462000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10786,31.86892,0.09268,0.29879,0.0,0.0,0.0,0.0,0.0,0.0,0.05532,0.0,0.0,1.1120700000000001,0.0,0.0,0.0,0.0,0.0,1.3904900000000002,0.0,0.16237000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.11393,0.0
T2D-065,0.0,0.0,0.0,0.0,0.27143,0.21772,0.0,64.10368999999999,0.0,0.0,0.00216,0.0,0.0,0.0,0.0,0.47445000000000004,14.699069999999997,0.07268,11.534590000000001,0.18882999999999997,0.0,0.0,0.0,0.0,0.0,0.52821,0.0,0.0,1.44502,0.0,0.0,0.0,0.0,0.0,6.293590000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.16861,0.0,0.0,0.0
T2D-066,0.0,0.0,0.0,0.16485999999999998,7.19116,0.52079,0.0,58.95895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19724999999999998,30.080770000000012,0.17311,0.03683,0.0,0.0,0.0,0.0,0.0,0.0,0.49795,0.0,0.0,0.5921799999999999,0.0,0.0,0.0,0.0,0.0,1.55885,0.0,0.02735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-067,0.0,0.0,0.0,0.0,0.19552,0.00685,0.0,66.89123000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5954800000000007,13.81336,0.5435800000000001,10.957570000000002,0.00139,0.0,0.0,0.0,0.0,0.0,0.38934,0.0,0.0,0.8453,0.00131,0.0,0.0,0.0,0.0,3.75907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-068,0.0,0.0,0.0,0.00255,5.5116,0.6897,0.0,62.563590000000005,0.005379999999999999,0.0,0.01244,0.0,0.0,0.0,0.00146,0.11338,29.856260000000002,0.23233,0.00642,0.0,0.0,0.0,0.0,0.0,0.0,0.08467999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528,0.0,0.0,0.0,0.0,0.0,0.0,0.3674,0.0,0.0,0.0
T2D-069,0.0,0.0,0.0,0.0,0.84589,0.09154,0.0,71.73471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356,26.78659,0.06928,0.04421,0.0,0.0,0.0,0.0,0.0,0.0,0.09230999999999999,0.0,0.0,0.04461,0.0,0.0,0.0,0.0,0.0,0.09708,0.0,0.15468,0.0035299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-070,0.0,0.0,0.0,0.0,0.00101,0.11963,0.0,57.504129999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,23.099129999999995,0.33213000000000004,0.011869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.05258,0.0,0.0,1.27481,0.0,0.0,0.0,0.0,0.0,16.89666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69927,0.0
T2D-071,0.0,0.0,0.0,0.00044,8.271659999999999,0.12374,0.0,8.468760000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.015050000000000001,26.32705,20.486860000000004,0.04307,35.311330000000005,0.00491,0.0,0.0,0.0,0.0,0.0,0.00045999999999999996,0.0,0.01849,0.0,0.0,0.0,0.0,0.0,0.0,0.76878,0.0,0.15940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-072,4.9360599999999994,0.00402,0.00513,0.0,5.11062,0.68434,0.0,34.67388,0.0,0.0,0.006229999999999999,0.0,0.00558,0.0,0.0,3.73687,7.279820000000001,0.31162999999999996,28.73727,0.0,0.0,0.0,0.0,0.0,0.0,0.9534,0.0,0.0,1.0385799999999998,0.0,0.0,0.0,0.0,0.0,5.94278,0.0,0.0,0.0,0.0,0.0,0.0,0.34414,0.0,6.22965,0.0
T2D-073,0.0,0.0,0.0,0.00061,0.01757,0.6242,0.0,16.29477,0.0,0.0,0.0,0.0,0.0,0.0,0.04159,2.3797700000000006,56.82493,2.3876199999999996,17.38015,0.0,0.0,0.0,0.0,0.0,0.0,0.76772,0.0,0.048940000000000004,0.6309899999999999,0.0,0.0,0.0,0.0,0.0,0.6817,0.0,1.9193999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-074,0.0,0.0,0.0,0.0,0.0,0.00782,0.0,35.265719999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.007920000000000002,0.3647499999999999,22.144059999999993,0.8790800000000001,0.042969999999999994,2.55082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18049,0.0,0.0,0.0,0.0,0.0,38.55638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-075,0.036160000000000005,0.0,0.0,0.05832999999999999,0.02606,0.30712,0.0,32.28761,0.0,0.0,0.0,0.0,0.00415,0.0,0.0,0.04385,55.92344000000001,0.46557,0.00641,0.0,0.0,0.0,0.0,0.0,0.0,0.02782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80666,0.0
T2D-076,0.0,0.0,0.0,0.0,0.17368,0.78529,0.0,71.69689000000002,0.0,0.009590000000000001,0.0,0.0,0.0,0.0,0.0,0.10158,21.766650000000006,1.84824,0.03327,0.0,0.0,0.0,0.0,0.02506,0.00228,0.18481000000000003,0.0,0.0,1.69722,0.0,0.0,0.0,0.0,0.0,1.67549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-077,0.0,0.0,0.0,0.047330000000000004,3.01275,0.97652,0.0,37.19892000000001,0.0,0.0,0.0027600000000000003,0.0,0.0,0.0,0.00527,1.9203399999999997,41.75763,0.41368,7.49444,0.0,0.0,0.0,0.0,0.0,0.0,0.16793,0.0,0.0,5.096380000000001,0.00589,0.0,0.0,0.0,0.0,1.8962400000000001,0.0,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-078,0.0,0.0,0.0,0.0028,0.17121999999999998,0.08663,0.0,43.623439999999995,0.0,0.0,0.012830000000000001,0.0,0.0,0.0,0.00193,0.5029,33.51765999999999,0.13336,3.08113,0.02785,0.0,0.0,0.0,0.0,0.0,0.04995999999999999,0.0,0.0287,0.72602,0.009340000000000001,0.0,0.0,0.0,0.0,16.74497,0.0,1.2792799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-079,0.0,0.0,0.0,0.00507,3.8604399999999996,0.8479300000000001,0.0,58.867540000000005,0.0,0.0,0.007010000000000001,0.0,0.0,0.0,0.00351,0.18324000000000001,25.02883,0.11897999999999999,8.37978,0.00165,0.0,0.0,0.0,0.0,0.0,0.44808,0.014519999999999998,0.0,1.3736599999999999,0.0,0.0,0.0,0.0,0.0,0.51822,0.0,0.27255999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.06899,0.0
T2D-080,0.0,0.0,0.0,0.0,0.24945,0.07404,0.0,73.81681000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01179,12.642500000000002,0.4084299999999999,2.55098,0.0,0.0,0.0,0.0,0.0,0.0,0.25486,0.0,0.0,0.8461299999999999,0.0,0.0,0.0,0.0,0.0,9.05214,0.0,0.00132,0.0,0.0,0.0,0.0,0.0012699999999999999,0.0,0.0903,0.0
T2D-081,0.0,0.0,0.0,0.0009599999999999999,0.61874,0.29338000000000003,0.0,46.947089999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05788,46.46032000000001,0.061570000000000014,3.44693,0.17839999999999998,0.0,0.0,0.0,0.0,0.0,0.01725,0.0,0.0,0.00732,0.0,0.0,0.0,0.0,0.0,1.9031499999999997,0.0,0.00702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-082,1.2837800000000001,0.0,0.0,0.0,0.0,0.22424000000000002,0.0,60.11438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15192,19.87877,1.4347400000000001,7.10436,0.0,0.0,0.0,0.0,0.0,0.0,0.9288,0.0,0.0,0.44532,0.0,0.0,0.0,0.0,0.0,8.40897,0.0,0.02471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-083,0.0,0.0,0.0,0.0,0.0,0.29798,0.0,68.57142999999998,0.007209999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.16617,29.06302000000001,0.42849,0.01635,0.7340599999999999,0.0,0.0,0.0,0.0,0.0,0.24766,0.0,0.0,0.22050000000000003,0.0,0.0,0.0,0.0,0.0,0.24714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-084,0.0,0.0,0.0,0.0,10.43253,0.8769600000000001,0.0,42.289210000000004,0.0,0.0,0.00117,0.0,0.0049700000000000005,0.0,0.00026000000000000003,0.01924,35.39565999999999,0.52038,9.190880000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.6527,0.0,0.0,0.55965,0.0,0.0,0.0,0.0,0.0,0.05636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-085,4.18694,0.0,0.0,0.0,0.00037,0.7527799999999999,0.0,31.67686000000001,0.0,0.0,0.0,0.0,0.01492,0.0,0.0,0.15964,58.08322000000002,0.71522,0.024599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.21941,0.0,0.0,3.3756000000000004,0.0,0.0,0.0,0.0,0.0,0.33626,0.0,0.0,0.0,0.0,0.0,0.0,0.18184,0.0,0.27234,0.0
T2D-086,0.0,0.0,0.0,0.00277,13.11043,0.6464300000000001,0.0,57.86047,0.0,0.0,0.0039700000000000004,0.0,0.0,0.0,0.0,2.8057200000000004,15.444239999999997,2.18305,7.37719,0.0,0.0,0.0,0.0,0.0,0.0,0.20642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02011,0.0,0.3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-087,0.0,0.0,0.0,0.0472,5.520110000000001,0.04359,0.0,18.39628,0.0,0.0,0.06769,0.0,0.0,0.0,0.09033000000000001,0.6072500000000001,64.16726000000003,1.19843,2.01228,0.060629999999999996,0.0,0.0,0.0,0.0,0.0,0.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29339,0.0,0.004079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-088,0.0,0.0,0.0,0.00373,9.54577,0.03178,0.0,56.3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7447200000000003,12.561209999999999,0.11904999999999998,6.52666,0.0,0.0,0.0,0.0,0.0,0.0,7.607349999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47929,0.0,0.94547,0.021949999999999997,0.0,0.0,0.0,0.08272,0.0,0.00201,0.0
T2D-089,0.0,0.0,0.0,0.0,0.18431999999999998,0.06947,0.0,76.70013000000003,0.00515,0.0,0.0,0.0,0.0,0.0,0.0,0.06869,17.88062,2.08413,2.8987499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.08779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-090,0.0,0.0,0.0,0.00043,1.3174000000000001,1.1005099999999999,0.0,46.80885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32887000000000005,34.852959999999996,1.74324,0.14390999999999998,0.06695,0.0,0.0,0.00898,0.0,0.0,0.0,0.0,0.0,1.1022,0.0,0.0,0.0,0.0,0.0,12.5219,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.00281,0.0
T2D-091,0.0,0.0,0.0,0.0,8.89533,3.68771,0.0,50.84546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85724,0.09189,11.957160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.79911,0.0,0.0,1.79838,0.0,0.0,0.0,0.0,0.0,4.06774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-092,0.0,0.0,0.0,0.01342,23.63234,6.01224,0.0,17.951169999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,28.74965,11.225109999999999,5.7457899999999995,0.45544999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1964,0.0,0.01693,0.0,0.0,0.0,0.0,0.0,0.0,0.0008900000000000001,0.0
T2D-093,0.22378,0.0,0.0,0.0,0.13392,0.11097,0.0,67.74814000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07880999999999999,27.89901,0.11794,0.44217,0.51007,0.0,0.0,0.0,0.0,0.0,0.32227,0.0,0.0,0.50207,0.0,0.0,0.0,0.0,0.0,1.5429,0.0,0.36798000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-094,0.0,0.0,0.0,0.0,0.0,0.16075,0.0,46.04011999999999,0.0,0.0,0.0,0.0,0.0050100000000000006,0.0,0.0,0.09890000000000002,50.35918,0.65277,0.35390999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.99237,0.0,0.0,0.02107,0.0,0.0,0.0,0.0,0.0,0.2521,0.0,0.056229999999999995,0.0,0.0,0.0067599999999999995,0.0,0.0,0.0,0.0008,0.0
T2D-095,0.0,0.0,0.0,0.006220000000000001,0.44533999999999996,1.23636,0.0,28.6006,0.0,0.0,0.0064600000000000005,0.0,0.0,0.0,0.0,0.60924,33.49035000000001,13.152459999999998,0.11932000000000001,0.00224,0.0,0.0,0.0,0.0,0.0,0.48623,0.0,0.0,1.41584,0.01045,0.0,0.0,0.0,0.0,14.942150000000002,0.0,0.00475,0.19762999999999997,0.0,0.0,0.0,0.0,0.0,5.27435,0.0
T2D-096,0.0,0.0,0.0,0.0,12.7751,0.4962599999999999,0.0,51.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32387000000000005,28.869239999999998,0.7239899999999999,4.37231,0.0,0.0,0.0,0.0,0.0,0.0,0.15405000000000002,0.0,0.01922,0.09551000000000001,0.0,0.0,0.0,0.0,0.0,0.74978,0.0,0.30878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-097,0.0,0.0,0.0,0.0,0.38025,1.4363700000000001,0.0,68.17743999999999,0.0,0.0,0.01025,0.0,0.0,0.0,0.0,0.13013,16.891230000000004,0.91015,10.398340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.89056,0.0,0.0,0.60124,0.0,0.0,0.0,0.0,0.0,0.17403999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-098,0.0,0.0,0.0,0.00349,3.9689099999999997,0.6517799999999999,0.0,62.51232999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00442,1.4990200000000002,17.637240000000002,1.62607,7.081539999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.75707,0.0,0.0,0.57849,0.0,0.0,0.0,0.0,0.0,2.57988,0.0,0.01371,0.0,0.0,0.0,0.0,0.08584,0.0,0.00026000000000000003,0.0
T2D-099,6.10626,0.00607,0.0,0.0,2.12528,2.2109,0.0,48.924229999999994,0.0,0.0,0.0028899999999999998,0.0,0.004220000000000001,0.0,0.0,0.336,24.854569999999992,2.6351399999999994,1.7176699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.29846,0.0,0.0,1.42685,0.0,0.0019100000000000002,0.0,0.0,0.0,8.38829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613,0.0
T2D-100,0.0,0.0,0.0,0.01034,0.20596,0.00723,0.0,5.59601,0.0,0.0,0.06221,0.0,0.0,0.0,0.01184,0.14109000000000002,88.12500999999997,5.6906099999999995,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.02474,0.0,0.0,0.02409,0.0,0.0,0.0,0.0,0.0,0.06614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-101,0.0,0.0,0.0,0.00065,0.5620999999999999,0.41534,0.0,0.6685300000000001,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.58322,32.13633,1.36189,9.866660000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.37278,0.0,0.0,2.50649,0.0,0.0,0.0,0.0,0.0,51.50519,0.01036,0.007090000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-102,0.0,0.0,0.0,0.0015400000000000001,8.69604,3.14185,0.0,32.112629999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.73785,29.252950000000002,0.71522,3.26996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33719,0.0,0.0,0.0,0.0,0.0,21.7311,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-103,0.0,0.0,0.0,0.0,16.69332,5.877160000000001,0.0,37.86331,0.0,0.0,0.0,0.0,0.00484,0.0,0.0,8.75361,22.142799999999998,0.09362999999999999,8.23722,0.0,0.0,0.0,0.0,0.0,0.0,0.09706,0.0,0.0,0.033010000000000005,0.0,0.0,0.0,0.0,0.0,0.09647,0.0,0.10759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-104,0.0,0.0,0.0,0.007670000000000001,0.00257,0.47283000000000003,0.0,54.805800000000005,0.0,0.0,0.00703,0.0,0.0,0.0,0.00106,0.11055000000000001,33.83056,0.9762900000000001,7.29466,0.0,0.0,0.0,0.0,0.0,0.0,0.9044599999999999,0.0,0.0,1.41197,0.0,0.0,0.0,0.0,0.0,0.15732,0.0,0.011470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00576,0.0
T2D-105,0.0,0.0,0.0,0.00579,0.21525,0.05862,0.0,54.99777000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.010249999999999999,3.07531,28.79523,0.5178200000000001,5.034,0.00333,0.0,0.0,0.0,0.0,0.0,0.41552,0.0,0.00209,0.039720000000000005,0.02091,0.0,0.0,0.0,0.0,1.80288,0.0,5.004309999999999,0.0,0.0,0.0,0.0,0.00118,0.0,0.0,0.0
